hour;minute;amps_avg;kw_avg
14;9;0.137667;31.663333
14;10;0.179667;41.323333
14;11;0.182;41.86
14;12;0.148167;34.078333
14;13;0.1505;34.615
14;14;0.1155;26.565
14;15;0.148167;34.078333
14;16;0.1225;28.175
14;17;0.109667;25.223333
14;18;0.151667;34.883333
14;19;0.162167;37.298333
14;20;0.176167;40.518333
14;21;0.145833;33.541667
14;22;0.144667;33.273333
14;23;0.1295;29.785
14;24;0.1435;33.005
14;25;0.1575;36.225
14;26;0.163333;37.566667
14;27;0.176167;40.518333
14;28;0.1645;37.835
14;29;0.1505;34.615
14;30;0.130667;30.053333
14;31;0.1085;24.955
14;32;0.119;27.37
14;33;0.114333;26.296667
14;34;0.130667;30.053333
14;35;0.161;37.03
14;36;0.142333;32.736667
14;37;0.142333;32.736667
14;38;0.145833;33.541667
14;39;0.100333;23.076667
14;40;0.107333;24.686667
14;41;0.120167;27.638333
14;42;0.123667;28.443333
14;43;0.144667;33.273333
14;44;0.180833;41.591667
14;45;0.152833;35.151667
14;46;0.155167;35.688333
14;47;0.1225;28.175
14;48;0.0875;20.125
14;49;0.079333;18.246667
14;50;0.067667;15.563333
14;51;0.091;20.93
14;52;0.14;32.2
14;53;0.148167;34.078333
14;54;0.149333;34.346667
14;55;0.148167;34.078333
14;56;0.1155;26.565
14;57;0.102667;23.613333
14;58;0.114333;26.296667
14;59;0.117833;27.101667
15;0;0.137667;31.663333
15;1;0.168;38.64
15;2;0.179667;41.323333
15;3;0.151667;34.883333
15;4;0.1155;26.565
15;5;0.098;22.54
15;6;0.1085;24.955
15;7;0.099167;22.808333
15;8;0.126;28.98
15;9;0.137667;31.663333
15;10;0.133;30.59
15;11;0.135333;31.126667
15;12;0.130667;30.053333
15;13;0.148167;34.078333
15;14;0.147;33.81
15;15;0.1575;36.225
15;16;0.120167;27.638333
15;17;0.130667;30.053333
15;18;0.121333;27.906667
15;19;0.114333;26.296667
15;20;0.135333;31.126667
15;21;0.106167;24.418333
15;22;0.106167;24.418333
15;23;0.106167;24.418333
15;24;0.105;24.15
15;25;0.100333;23.076667
15;26;0.112;25.76
15;27;0.120167;27.638333
15;28;0.1295;29.785
15;29;0.141167;32.468333
15;30;0.173833;39.981667
15;31;0.1575;36.225
15;32;0.156333;35.956667
15;33;0.113167;26.028333
15;34;0.099167;22.808333
15;35;0.138833;31.931667
15;36;0.130667;30.053333
15;37;0.1295;29.785
15;38;0.1295;29.785
15;39;0.102667;23.613333
15;40;0.0875;20.125
15;41;0.086333;19.856667
15;42;0.099167;22.808333
15;43;0.133;30.59
15;44;0.138833;31.931667
15;45;0.147;33.81
15;46;0.148167;34.078333
15;47;0.127167;29.248333
15;48;0.103833;23.881667
15;49;0.133;30.59
15;50;0.127167;29.248333
15;51;0.120167;27.638333
15;52;0.145833;33.541667
15;53;0.147;33.81
15;54;0.126;28.98
15;55;0.112;25.76
15;56;0.084;19.32
15;57;0.089833;20.661667
15;58;0.1085;24.955
15;59;0.116667;26.833333
16;0;0.149333;34.346667
16;1;0.190167;43.738333
16;2;0.176167;40.518333
16;3;0.159833;36.761667
16;4;0.1645;37.835
16;5;0.142333;32.736667
16;6;0.131833;30.321667
16;7;0.113167;26.028333
16;8;0.124833;28.711667
16;9;0.134167;30.858333
16;10;0.147;33.81
16;11;0.158667;36.493333
16;12;0.1645;37.835
16;13;0.151667;34.883333
16;14;0.098;22.54
16;15;0.099167;22.808333
16;16;0.096833;22.271667
16;17;0.1295;29.785
16;18;0.163333;37.566667
16;19;0.177333;40.786667
16;20;0.161;37.03
16;21;0.191333;44.006667
16;22;0.159833;36.761667
16;23;0.116667;26.833333
16;24;0.065333;15.026667
16;25;0.067667;15.563333
16;26;0.102667;23.613333
16;27;0.141167;32.468333
16;28;0.147;33.81
16;29;0.147;33.81
16;30;0.147;33.81
16;31;0.1155;26.565
16;32;0.105;24.15
16;33;0.109667;25.223333
16;34;0.117833;27.101667
16;35;0.137667;31.663333
16;36;0.149333;34.346667
16;37;0.138833;31.931667
16;38;0.161;37.03
16;39;0.149333;34.346667
16;40;0.121333;27.906667
16;41;0.105;24.15
16;42;0.088667;20.393333
16;43;0.088667;20.393333
16;44;0.121333;27.906667
16;45;0.123667;28.443333
16;46;0.1225;28.175
16;47;0.135333;31.126667
16;48;0.159833;36.761667
16;49;0.133;30.59
16;50;0.128333;29.516667
16;51;0.123667;28.443333
16;52;0.109667;25.223333
16;53;0.096833;22.271667
16;54;0.121333;27.906667
16;55;0.144667;33.273333
16;56;0.173833;39.981667
16;57;0.152833;35.151667
16;58;0.107333;24.686667
16;59;0.106167;24.418333
17;0;0.0945;21.735
17;1;0.098;22.54
17;2;0.14;32.2
17;3;0.163333;37.566667
17;4;0.169167;38.908333
17;5;0.173833;39.981667
17;6;0.154;35.42
17;7;0.121333;27.906667
17;8;0.105;24.15
17;9;0.0805;18.515
17;10;0.120167;27.638333
17;11;0.148167;34.078333
17;12;0.161;37.03
17;13;0.161;37.03
17;14;0.133;30.59
17;15;0.0875;20.125
17;16;0.0875;20.125
17;17;0.107333;24.686667
17;18;0.116667;26.833333
17;19;0.156333;35.956667
17;20;0.163333;37.566667
17;21;0.144667;33.273333
17;22;0.124833;28.711667
17;23;0.126;28.98
17;24;0.102667;23.613333
17;25;0.098;22.54
17;26;0.093333;21.466667
17;27;0.106167;24.418333
17;28;0.145833;33.541667
17;29;0.126;28.98
17;30;0.131833;30.321667
17;31;0.126;28.98
17;32;0.124833;28.711667
17;33;0.100333;23.076667
17;34;0.117833;27.101667
17;35;0.123667;28.443333
17;36;0.1365;31.395
17;37;0.145833;33.541667
17;38;0.165667;38.103333
17;39;0.154;35.42
17;40;0.131833;30.321667
17;41;0.099167;22.808333
17;42;0.064167;14.758333
17;43;0.0665;15.295
17;44;0.100333;23.076667
17;45;0.1645;37.835
17;46;0.193667;44.543333
17;47;0.170333;39.176667
17;48;0.170333;39.176667
17;49;0.149333;34.346667
17;50;0.103833;23.881667
17;51;0.100333;23.076667
17;52;0.107333;24.686667
17;53;0.133;30.59
17;54;0.173833;39.981667
17;55;0.165667;38.103333
17;56;0.156333;35.956667
17;57;0.1435;33.005
17;58;0.110833;25.491667
17;59;0.078167;17.978333
18;0;0.103833;23.881667
18;1;0.151667;34.883333
18;2;0.163333;37.566667
18;3;0.193667;44.543333
18;4;0.166833;38.371667
18;5;0.1575;36.225
18;6;0.168;38.64
18;7;0.175;40.25
18;8;0.119;27.37
18;9;0.119;27.37
18;10;0.119;27.37
18;11;0.120167;27.638333
18;12;0.133;30.59
18;13;0.1435;33.005
18;14;0.1575;36.225
18;15;0.142333;32.736667
18;16;0.163333;37.566667
18;17;0.135333;31.126667
18;18;0.124833;28.711667
18;19;0.112;25.76
18;20;0.119;27.37
18;21;0.144667;33.273333
18;22;0.182;41.86
18;23;0.175;40.25
18;24;0.175;40.25
18;25;0.165667;38.103333
18;26;0.1225;28.175
18;27;0.088667;20.393333
18;28;0.082833;19.051667
18;29;0.121333;27.906667
18;30;0.147;33.81
18;31;0.1855;42.665
18;32;0.186667;42.933333
18;33;0.175;40.25
18;34;0.110833;25.491667
18;35;0.089833;20.661667
18;36;0.119;27.37
18;37;0.124833;28.711667
18;38;0.169167;38.908333
18;39;0.170333;39.176667
18;40;0.154;35.42
18;41;0.172667;39.713333
18;42;0.131833;30.321667
18;43;0.123667;28.443333
18;44;0.126;28.98
18;45;0.142333;32.736667
18;46;0.175;40.25
18;47;0.161;37.03
18;48;0.133;30.59
18;49;0.127167;29.248333
18;50;0.138833;31.931667
18;51;0.117833;27.101667
18;52;0.127167;29.248333
18;53;0.131833;30.321667
18;54;0.141167;32.468333
18;55;0.1505;34.615
18;56;0.1505;34.615
18;57;0.158667;36.493333
18;58;0.154;35.42
18;59;0.114333;26.296667
19;0;0.1225;28.175
19;1;0.1435;33.005
19;2;0.141167;32.468333
19;3;0.179667;41.323333
19;4;0.155167;35.688333
19;5;0.162167;37.298333
19;6;0.138833;31.931667
19;7;0.126;28.98
19;8;0.099167;22.808333
19;9;0.127167;29.248333
19;10;0.141167;32.468333
19;11;0.176167;40.518333
19;12;0.190167;43.738333
19;13;0.201833;46.421667
19;14;0.168;38.64
19;15;0.148167;34.078333
19;16;0.142333;32.736667
19;17;0.148167;34.078333
19;18;0.161;37.03
19;19;0.123667;28.443333
19;20;0.173833;39.981667
19;21;0.162167;37.298333
19;22;0.1505;34.615
19;23;0.147;33.81
19;24;0.121333;27.906667
19;25;0.133;30.59
19;26;0.133;30.59
19;27;0.133;30.59
19;28;0.175;40.25
19;29;0.162167;37.298333
19;30;0.168;38.64
19;31;0.205333;47.226667
19;32;0.198333;45.616667
19;33;0.161;37.03
19;34;0.1365;31.395
19;35;0.102667;23.613333
19;36;0.109667;25.223333
19;37;0.121333;27.906667
19;38;0.1365;31.395
19;39;0.145833;33.541667
19;40;0.173833;39.981667
19;41;0.135333;31.126667
19;42;0.1155;26.565
19;43;0.098;22.54
19;44;0.117833;27.101667
19;45;0.134167;30.858333
19;46;0.168;38.64
19;47;0.196;45.08
19;48;0.196;45.08
19;49;0.169167;38.908333
19;50;0.103833;23.881667
19;51;0.093333;21.466667
19;52;0.093333;21.466667
19;53;0.1225;28.175
19;54;0.128333;29.516667
19;55;0.135333;31.126667
19;56;0.159833;36.761667
19;57;0.159833;36.761667
19;58;0.120167;27.638333
19;59;0.128333;29.516667
20;0;0.1225;28.175
20;1;0.137667;31.663333
20;2;0.170333;39.176667
20;3;0.179667;41.323333
20;4;0.158667;36.493333
20;5;0.141167;32.468333
20;6;0.1435;33.005
20;7;0.127167;29.248333
20;8;0.1225;28.175
20;9;0.117833;27.101667
20;10;0.14;32.2
20;11;0.127167;29.248333
20;12;0.131833;30.321667
20;13;0.151667;34.883333
20;14;0.149333;34.346667
20;15;0.14;32.2
20;16;0.1365;31.395
20;17;0.138833;31.931667
20;18;0.1575;36.225
20;19;0.180833;41.591667
20;20;0.180833;41.591667
20;21;0.1575;36.225
20;22;0.1575;36.225
20;23;0.1225;28.175
20;24;0.1015;23.345
20;25;0.088667;20.393333
20;26;0.088667;20.393333
20;27;0.156333;35.956667
20;28;0.1785;41.055
20;29;0.179667;41.323333
20;30;0.169167;38.908333
20;31;0.141167;32.468333
20;32;0.103833;23.881667
20;33;0.121333;27.906667
20;34;0.1435;33.005
20;35;0.173833;39.981667
20;36;0.169167;38.908333
20;37;0.172667;39.713333
20;38;0.172667;39.713333
20;39;0.1575;36.225
20;40;0.106167;24.418333
20;41;0.063;14.49
20;42;0.0875;20.125
20;43;0.100333;23.076667
20;44;0.137667;31.663333
20;45;0.168;38.64
20;46;0.162167;37.298333
20;47;0.1715;39.445
20;48;0.172667;39.713333
20;49;0.144667;33.273333
20;50;0.135333;31.126667
20;51;0.103833;23.881667
20;52;0.107333;24.686667
20;53;0.166833;38.371667
20;54;0.169167;38.908333
20;55;0.163333;37.566667
20;56;0.170333;39.176667
20;57;0.149333;34.346667
20;58;0.128333;29.516667
20;59;0.116667;26.833333
21;0;0.117833;27.101667
21;1;0.114333;26.296667
21;2;0.134167;30.858333
21;3;0.182;41.86
21;4;0.203;46.69
21;5;0.224;51.52
21;6;0.177333;40.786667
21;7;0.161;37.03
21;8;0.131833;30.321667
21;9;0.1225;28.175
21;10;0.159833;36.761667
21;11;0.172667;39.713333
21;12;0.183167;42.128333
21;13;0.189;43.47
21;14;0.191333;44.006667
21;15;0.152833;35.151667
21;16;0.127167;29.248333
21;17;0.1435;33.005
21;18;0.2975;68.425
21;19;0.326667;75.133333
21;20;0.309167;71.108333
21;21;0.2835;65.205
21;22;0.295167;67.888333
21;23;0.287;66.01
21;24;0.247333;56.886667
21;25;0.260167;59.838333
21;26;0.259;59.57
21;27;0.264833;60.911667
21;28;0.285833;65.741667
21;29;0.294;67.62
21;30;0.281167;64.668333
21;31;0.2205;50.715
21;32;0.327833;75.401667
21;33;0.302167;69.498333
21;34;0.282333;64.936667
21;35;0.263667;60.643333
21;36;0.149333;34.346667
21;37;0.2905;66.815
21;38;0.273;62.79
21;39;0.189;43.47
21;40;0.163333;37.566667
21;41;0.1575;36.225
21;42;0.124833;28.711667
21;43;0.124833;28.711667
21;44;0.134167;30.858333
21;45;0.142333;32.736667
21;46;0.187833;43.201667
21;47;0.201833;46.421667
21;48;0.203;46.69
21;49;0.163333;37.566667
21;50;0.116667;26.833333
21;51;0.102667;23.613333
21;52;0.103833;23.881667
21;53;0.109667;25.223333
21;54;0.14;32.2
21;55;0.172667;39.713333
21;56;0.168;38.64
21;57;0.148167;34.078333
21;58;0.141167;32.468333
21;59;0.107333;24.686667
22;0;0.092167;21.198333
22;1;0.133;30.59
22;2;0.165667;38.103333
22;3;0.211167;48.568333
22;4;0.182;41.86
22;5;0.162167;37.298333
22;6;0.152833;35.151667
22;7;0.120167;27.638333
22;8;0.107333;24.686667
22;9;0.088667;20.393333
22;10;0.105;24.15
22;11;0.123667;28.443333
22;12;0.154;35.42
22;13;0.1645;37.835
22;14;0.1645;37.835
22;15;0.151667;34.883333
22;16;0.163333;37.566667
22;17;0.14;32.2
22;18;0.159833;36.761667
22;19;0.152833;35.151667
22;20;0.144667;33.273333
22;21;0.148167;34.078333
22;22;0.1435;33.005
22;23;0.1435;33.005
22;24;0.147;33.81
22;25;0.148167;34.078333
22;26;0.128333;29.516667
22;27;0.133;30.59
22;28;0.123667;28.443333
22;29;0.1575;36.225
22;30;0.127167;29.248333
22;31;0.205333;47.226667
22;32;0.200667;46.153333
22;33;0.189;43.47
22;34;0.187833;43.201667
22;35;0.198333;45.616667
22;36;0.189;43.47
22;37;0.131833;30.321667
22;38;0.121333;27.906667
22;39;0.128333;29.516667
22;40;0.158667;36.493333
22;41;0.177333;40.786667
22;42;0.1715;39.445
22;43;0.155167;35.688333
22;44;0.128333;29.516667
22;45;0.100333;23.076667
22;46;0.084;19.32
22;47;0.103833;23.881667
22;48;0.155167;35.688333
22;49;0.1715;39.445
22;50;0.1785;41.055
22;51;0.184333;42.396667
22;52;0.163333;37.566667
22;53;0.144667;33.273333
22;54;0.155167;35.688333
22;55;0.1715;39.445
22;56;0.147;33.81
22;57;0.138833;31.931667
22;58;0.142333;32.736667
22;59;0.141167;32.468333
23;0;0.130667;30.053333
23;1;0.1225;28.175
23;2;0.112;25.76
23;3;0.120167;27.638333
23;4;0.119;27.37
23;5;0.124833;28.711667
23;6;0.166833;38.371667
23;7;0.142333;32.736667
23;8;0.131833;30.321667
23;9;0.14;32.2
23;10;0.158667;36.493333
23;11;0.1645;37.835
23;12;0.172667;39.713333
23;13;0.168;38.64
23;14;0.1365;31.395
23;15;0.154;35.42
23;16;0.1365;31.395
23;17;0.133;30.59
23;18;0.163333;37.566667
23;19;0.154;35.42
23;20;0.117833;27.101667
23;21;0.120167;27.638333
23;22;0.103833;23.881667
23;23;0.089833;20.661667
23;24;0.145833;33.541667
23;25;0.175;40.25
23;26;0.156333;35.956667
23;27;0.144667;33.273333
23;28;0.176167;40.518333
23;29;0.1225;28.175
23;30;0.121333;27.906667
23;31;0.102667;23.613333
23;32;0.117833;27.101667
23;33;0.161;37.03
23;34;0.173833;39.981667
23;35;0.172667;39.713333
23;36;0.142333;32.736667
23;37;0.099167;22.808333
23;38;0.0665;15.295
23;39;0.082833;19.051667
23;40;0.1085;24.955
23;41;0.149333;34.346667
23;42;0.162167;37.298333
23;43;0.1575;36.225
23;44;0.149333;34.346667
23;45;0.172667;39.713333
23;46;0.1365;31.395
23;47;0.112;25.76
23;48;0.098;22.54
23;49;0.117833;27.101667
23;50;0.152833;35.151667
23;51;0.149333;34.346667
23;52;0.147;33.81
23;53;0.142333;32.736667
23;54;0.141167;32.468333
23;55;0.106167;24.418333
23;56;0.089833;20.661667
23;57;0.099167;22.808333
23;58;0.085167;19.588333
23;59;0.126;28.98
0;0;0.172667;39.713333
0;1;0.189;43.47
0;2;0.189;43.47
0;3;0.152833;35.151667
0;4;0.124833;28.711667
0;5;0.099167;22.808333
0;6;0.091;20.93
0;7;0.1295;29.785
0;8;0.147;33.81
0;9;0.131833;30.321667
0;10;0.138833;31.931667
0;11;0.1435;33.005
0;12;0.113167;26.028333
0;13;0.110833;25.491667
0;14;0.102667;23.613333
0;15;0.1155;26.565
0;16;0.177333;40.786667
0;17;0.187833;43.201667
0;18;0.194833;44.811667
0;19;0.166833;38.371667
0;20;0.156333;35.956667
0;21;0.117833;27.101667
0;22;0.128333;29.516667
0;23;0.134167;30.858333
0;24;0.119;27.37
0;25;0.163333;37.566667
0;26;0.134167;30.858333
0;27;0.117833;27.101667
0;28;0.1295;29.785
0;29;0.123667;28.443333
0;30;0.113167;26.028333
0;31;0.142333;32.736667
0;32;0.151667;34.883333
0;33;0.173833;39.981667
0;34;0.1435;33.005
0;35;0.138833;31.931667
0;36;0.147;33.81
0;37;0.165667;38.103333
0;38;0.147;33.81
0;39;0.124833;28.711667
0;40;0.117833;27.101667
0;41;0.1155;26.565
0;42;0.135333;31.126667
0;43;0.124833;28.711667
0;44;0.128333;29.516667
0;45;0.119;27.37
0;46;0.120167;27.638333
0;47;0.131833;30.321667
0;48;0.131833;30.321667
0;49;0.126;28.98
0;50;0.121333;27.906667
0;51;0.1715;39.445
0;52;0.172667;39.713333
0;53;0.1505;34.615
0;54;0.149333;34.346667
0;55;0.1085;24.955
0;56;0.088667;20.393333
0;57;0.099167;22.808333
0;58;0.120167;27.638333
0;59;0.141167;32.468333
1;0;0.14;32.2
1;1;0.1365;31.395
1;2;0.151667;34.883333
1;3;0.149333;34.346667
1;4;0.1155;26.565
1;5;0.121333;27.906667
1;6;0.126;28.98
1;7;0.148167;34.078333
1;8;0.179667;41.323333
1;9;0.159833;36.761667
1;10;0.1435;33.005
1;11;0.149333;34.346667
1;12;0.1365;31.395
1;13;0.116667;26.833333
1;14;0.105;24.15
1;15;0.084;19.32
1;16;0.099167;22.808333
1;17;0.170333;39.176667
1;18;0.169167;38.908333
1;19;0.177333;40.786667
1;20;0.1645;37.835
1;21;0.144667;33.273333
1;22;0.1155;26.565
1;23;0.1015;23.345
1;24;0.093333;21.466667
1;25;0.102667;23.613333
1;26;0.151667;34.883333
1;27;0.163333;37.566667
1;28;0.163333;37.566667
1;29;0.168;38.64
1;30;0.121333;27.906667
1;31;0.0735;16.905
1;32;0.1015;23.345
1;33;0.113167;26.028333
1;34;0.159833;36.761667
1;35;0.145833;33.541667
1;36;0.169167;38.908333
1;37;0.159833;36.761667
1;38;0.128333;29.516667
1;39;0.1155;26.565
1;40;0.109667;25.223333
1;41;0.098;22.54
1;42;0.124833;28.711667
1;43;0.147;33.81
1;44;0.149333;34.346667
1;45;0.151667;34.883333
1;46;0.145833;33.541667
1;47;0.127167;29.248333
1;48;0.120167;27.638333
1;49;0.093333;21.466667
1;50;0.098;22.54
1;51;0.1295;29.785
1;52;0.130667;30.053333
1;53;0.145833;33.541667
1;54;0.172667;39.713333
1;55;0.124833;28.711667
1;56;0.116667;26.833333
1;57;0.121333;27.906667
1;58;0.109667;25.223333
1;59;0.133;30.59
2;0;0.127167;29.248333
2;1;0.1645;37.835
2;2;0.172667;39.713333
2;3;0.158667;36.493333
2;4;0.110833;25.491667
2;5;0.092167;21.198333
2;6;0.096833;22.271667
2;7;0.137667;31.663333
2;8;0.165667;38.103333
2;9;0.163333;37.566667
2;10;0.154;35.42
2;11;0.123667;28.443333
2;12;0.112;25.76
2;13;0.120167;27.638333
2;14;0.1225;28.175
2;15;0.1645;37.835
2;16;0.197167;45.348333
2;17;0.201833;46.421667
2;18;0.180833;41.591667
2;19;0.127167;29.248333
2;20;0.089833;20.661667
2;21;0.0875;20.125
2;22;0.123667;28.443333
2;23;0.135333;31.126667
2;24;0.179667;41.323333
2;25;0.168;38.64
2;26;0.1435;33.005
2;27;0.123667;28.443333
2;28;0.114333;26.296667
2;29;0.1155;26.565
2;30;0.133;30.59
2;31;0.163333;37.566667
2;32;0.200667;46.153333
2;33;0.161;37.03
2;34;0.128333;29.516667
2;35;0.155167;35.688333
2;36;0.133;30.59
2;37;0.107333;24.686667
2;38;0.107333;24.686667
2;39;0.114333;26.296667
2;40;0.110833;25.491667
2;41;0.131833;30.321667
2;42;0.14;32.2
2;43;0.152833;35.151667
2;44;0.151667;34.883333
2;45;0.137667;31.663333
2;46;0.128333;29.516667
2;47;0.117833;27.101667
2;48;0.1015;23.345
2;49;0.131833;30.321667
2;50;0.152833;35.151667
2;51;0.158667;36.493333
2;52;0.1575;36.225
2;53;0.105;24.15
2;54;0.107333;24.686667
2;55;0.0805;18.515
2;56;0.1085;24.955
2;57;0.1365;31.395
2;58;0.149333;34.346667
2;59;0.162167;37.298333
3;0;0.1855;42.665
3;1;0.147;33.81
3;2;0.141167;32.468333
3;3;0.114333;26.296667
3;4;0.095667;22.003333
3;5;0.120167;27.638333
3;6;0.138833;31.931667
3;7;0.119;27.37
3;8;0.14;32.2
3;9;0.1435;33.005
3;10;0.127167;29.248333
3;11;0.120167;27.638333
3;12;0.119;27.37
3;13;0.123667;28.443333
3;14;0.142333;32.736667
3;15;0.155167;35.688333
3;16;0.190167;43.738333
3;17;0.172667;39.713333
3;18;0.119;27.37
3;19;0.117833;27.101667
3;20;0.113167;26.028333
3;21;0.134167;30.858333
3;22;0.119;27.37
3;23;0.117833;27.101667
3;24;0.138833;31.931667
3;25;0.133;30.59
3;26;0.113167;26.028333
3;27;0.102667;23.613333
3;28;0.1155;26.565
3;29;0.152833;35.151667
3;30;0.186667;42.933333
3;31;0.173833;39.981667
3;32;0.152833;35.151667
3;33;0.137667;31.663333
3;34;0.1225;28.175
3;35;0.081667;18.783333
3;36;0.096833;22.271667
3;37;0.110833;25.491667
3;38;0.1365;31.395
3;39;0.1575;36.225
3;40;0.145833;33.541667
3;41;0.135333;31.126667
3;42;0.1365;31.395
3;43;0.127167;29.248333
3;44;0.130667;30.053333
3;45;0.114333;26.296667
3;46;0.120167;27.638333
3;47;0.147;33.81
3;48;0.142333;32.736667
3;49;0.133;30.59
3;50;0.142333;32.736667
3;51;0.151667;34.883333
3;52;0.106167;24.418333
3;53;0.098;22.54
3;54;0.098;22.54
3;55;0.091;20.93
3;56;0.145833;33.541667
3;57;0.168;38.64
3;58;0.190167;43.738333
3;59;0.165667;38.103333
4;0;0.126;28.98
4;1;0.091;20.93
4;2;0.072333;16.636667
4;3;0.063;14.49
4;4;0.109667;25.223333
4;5;0.162167;37.298333
4;6;0.172667;39.713333
4;7;0.172667;39.713333
4;8;0.148167;34.078333
4;9;0.127167;29.248333
4;10;0.119;27.37
4;11;0.106167;24.418333
4;12;0.124833;28.711667
4;13;0.138833;31.931667
4;14;0.154;35.42
4;15;0.169167;38.908333
4;16;0.158667;36.493333
4;17;0.121333;27.906667
4;18;0.110833;25.491667
4;19;0.1155;26.565
4;20;0.110833;25.491667
4;21;0.145833;33.541667
4;22;0.152833;35.151667
4;23;0.158667;36.493333
4;24;0.186667;42.933333
4;25;0.156333;35.956667
4;26;0.124833;28.711667
4;27;0.106167;24.418333
4;28;0.105;24.15
4;29;0.116667;26.833333
4;30;0.134167;30.858333
4;31;0.134167;30.858333
4;32;0.134167;30.858333
4;33;0.166833;38.371667
4;34;0.135333;31.126667
4;35;0.130667;30.053333
4;36;0.137667;31.663333
4;37;0.1575;36.225
4;38;0.187833;43.201667
4;39;0.1785;41.055
4;40;0.145833;33.541667
4;41;0.130667;30.053333
4;42;0.128333;29.516667
4;43;0.106167;24.418333
4;44;0.086333;19.856667
4;45;0.086333;19.856667
4;46;0.105;24.15
4;47;0.145833;33.541667
4;48;0.1365;31.395
4;49;0.138833;31.931667
4;50;0.165667;38.103333
4;51;0.148167;34.078333
4;52;0.145833;33.541667
4;53;0.128333;29.516667
4;54;0.126;28.98
4;55;0.1645;37.835
4;56;0.147;33.81
4;57;0.128333;29.516667
4;58;0.107333;24.686667
4;59;0.075833;17.441667
5;0;0.07;16.1
5;1;0.105;24.15
5;2;0.120167;27.638333
5;3;0.148167;34.078333
5;4;0.186667;42.933333
5;5;0.1855;42.665
5;6;0.183167;42.128333
5;7;0.154;35.42
5;8;0.128333;29.516667
5;9;0.120167;27.638333
5;10;0.112;25.76
5;11;0.109667;25.223333
5;12;0.131833;30.321667
5;13;0.126;28.98
5;14;0.14;32.2
5;15;0.147;33.81
5;16;0.120167;27.638333
5;17;0.1155;26.565
5;18;0.1225;28.175
5;19;0.127167;29.248333
5;20;0.166833;38.371667
5;21;0.197167;45.348333
5;22;0.172667;39.713333
5;23;0.172667;39.713333
5;24;0.173833;39.981667
5;25;0.0945;21.735
5;26;0.060667;13.953333
5;27;0.064167;14.758333
5;28;0.0735;16.905
5;29;0.120167;27.638333
5;30;0.138833;31.931667
5;31;0.1435;33.005
5;32;0.169167;38.908333
5;33;0.151667;34.883333
5;34;0.131833;30.321667
5;35;0.138833;31.931667
5;36;0.1155;26.565
5;37;0.152833;35.151667
5;38;0.163333;37.566667
5;39;0.158667;36.493333
5;40;0.137667;31.663333
5;41;0.133;30.59
5;42;0.114333;26.296667
5;43;0.103833;23.881667
5;44;0.086333;19.856667
5;45;0.078167;17.978333
5;46;0.149333;34.346667
5;47;0.148167;34.078333
5;48;0.169167;38.908333
5;49;0.173833;39.981667
5;50;0.155167;35.688333
5;51;0.1295;29.785
5;52;0.1295;29.785
5;53;0.105;24.15
5;54;0.119;27.37
5;55;0.123667;28.443333
5;56;0.135333;31.126667
5;57;0.130667;30.053333
5;58;0.116667;26.833333
5;59;0.095667;22.003333
6;0;0.116667;26.833333
6;1;0.117833;27.101667
6;2;0.131833;30.321667
6;3;0.137667;31.663333
6;4;0.144667;33.273333
6;5;0.156333;35.956667
6;6;0.159833;36.761667
6;7;0.107333;24.686667
6;8;0.1155;26.565
6;9;0.138833;31.931667
6;10;0.130667;30.053333
6;11;0.173833;39.981667
6;12;0.156333;35.956667
6;13;0.184333;42.396667
6;14;0.166833;38.371667
6;15;0.130667;30.053333
6;16;0.109667;25.223333
6;17;0.1225;28.175
6;18;0.126;28.98
6;19;0.162167;37.298333
6;20;0.1855;42.665
6;21;0.1575;36.225
6;22;0.1435;33.005
6;23;0.148167;34.078333
6;24;0.112;25.76
6;25;0.114333;26.296667
6;26;0.144667;33.273333
6;27;0.154;35.42
6;28;0.179667;41.323333
6;29;0.155167;35.688333
6;30;0.145833;33.541667
6;31;0.123667;28.443333
6;32;0.093333;21.466667
6;33;0.088667;20.393333
6;34;0.0805;18.515
6;35;0.117833;27.101667
6;36;0.149333;34.346667
6;37;0.155167;35.688333
6;38;0.168;38.64
6;39;0.1645;37.835
6;40;0.152833;35.151667
6;41;0.120167;27.638333
6;42;0.1155;26.565
6;43;0.084;19.32
6;44;0.135333;31.126667
6;45;0.155167;35.688333
6;46;0.145833;33.541667
6;47;0.14;32.2
6;48;0.123667;28.443333
6;49;0.099167;22.808333
6;50;0.100333;23.076667
6;51;0.120167;27.638333
6;52;0.1155;26.565
6;53;0.193667;44.543333
6;54;0.193667;44.543333
6;55;0.1715;39.445
6;56;0.14;32.2
6;57;0.133;30.59
6;58;0.095667;22.003333
6;59;0.089833;20.661667
7;0;0.089833;20.661667
7;1;0.107333;24.686667
7;2;0.112;25.76
7;3;0.121333;27.906667
7;4;0.148167;34.078333
7;5;0.161;37.03
7;6;0.173833;39.981667
7;7;0.165667;38.103333
7;8;0.144667;33.273333
7;9;0.086333;19.856667
7;10;0.099167;22.808333
7;11;0.126;28.98
7;12;0.183167;42.128333
7;13;0.158667;36.493333
7;14;0.1575;36.225
7;15;0.116667;26.833333
7;16;0.096833;22.271667
7;17;0.086333;19.856667
7;18;0.093333;21.466667
7;19;0.182;41.86
7;20;0.189;43.47
7;21;0.1995;45.885
7;22;0.184333;42.396667
7;23;0.142333;32.736667
7;24;0.093333;21.466667
